      Shortage Reports,
      Report ID,DIN,Report Type,Brand Name,Company Name,Common or Proper Name,Ingredient Name,Drug Strength,Packaging Size,Drug Route,Shortage Status,Dosage Form,ATC Code,ATC Description,Anticipated Shortage Start Date,Shortage Start Date,Estimated Shortage End Date,Actual Shortage End Date,Reason,Date Created,
      2143,02242570,Discontinuation,FLUPHENAZINE OMEGA,OMEGA LABORATORIES LTD,Fluphenazine Decanoate Injection BP,FLUPHENAZINE DECANOATE,100MG,1mL vial,INTRAMUSCULARSUBCUTANEOUS,discontinued,LIQUID,N05AB,ANTIPSYCHOTICS,2012-07-12,Yes,Business reasons,2017-03-14,
      9603,00578487,Discontinuation,FLURAZEPAM 30,PRO DOC LIMITEE,FLURAZEPAM,FLURAZEPAM HYDROCHLORIDE,30MG,100,ORAL,discontinued,CAPSULE,N05CD,HYPNOTICS AND SEDATIVES,2017-06-21,No,Business reasons,2017-05-08,
      34601,02221799,Discontinuation,FRISIUM TABLET 10MG,LUNDBECK PHARMACEUTICALS LLC,clobazam,CLOBAZAM,10MG,5 sheets of 6 foil blister cards in carton for a total of 30 tablets,ORAL,to_be_discontinued,TABLET,N05BA09,ANXIOLYTICS,,No,Business reasons,2018-01-02,
      16371,02243861,Discontinuation,FUCITHALMIC,AMDIPHARM LIMITED,Fusidic acid,FUSIDIC ACID,1%,Unit Dose (0.2 g x 12),OPHTHALMIC,discontinued,DROPS,S01AA,ANTIINFECTIVES,2017-07-18,No,Business reasons,2017-07-19,
      10629,02274531,Discontinuation,GD-AZITHROMYCIN,GENMED A DIVISION OF PFIZER CANADA INC,GD-Azithromycin,AZITHROMYCIN,250MG,30,ORAL,discontinued,TABLET,J01FA,MACROLIDES LINCOSAMIDES AND STREPTOGRAMINS,2017-06-28,No,Business reasons,2017-05-18,
      22063,02285827,Discontinuation,GD-GABAPENTIN,GENMED A DIVISION OF PFIZER CANADA INC,Gabapentin,GABAPENTIN,300MG,100 tabs,ORAL,to_be_discontinued,CAPSULE,N03AX,ANTIEPILEPTICS,,No,Business reasons,2017-09-13,
      14033,02305534,Discontinuation,GEMCITABINE FOR INJECTION,TEVA CANADA LIMITED,GEMCITABINE,GEMCITABINE,1G,1,INTRAVENOUS,discontinued,POWDER FOR SOLUTION,L01BC,ANTIMETABOLITES,2017-04-07,No,Business reasons,2017-06-27,
      6698,02407302,Discontinuation,GEMCITABINE FOR INJECTION USP,MYLAN PHARMACEUTICALS ULC,Gemcitabine,GEMCITABINE,1G,1,INTRAVENOUS,discontinued,POWDER FOR SOLUTION,L01BC,ANTIMETABOLITES,2017-04-12,No,Business reasons,2017-04-13,
      6701,02407310,Discontinuation,GEMCITABINE FOR INJECTION USP,MYLAN PHARMACEUTICALS ULC,Gemcitabine,GEMCITABINE,2G,1,INTRAVENOUS,discontinued,POWDER FOR SOLUTION,L01BC,ANTIMETABOLITES,2017-04-12,No,Business reasons,2017-04-13,
      1448,02382296,Discontinuation,HEPARIN SODIUM INJECTION USP,PFIZER CANADA INC,HEPARIN,HEPARIN SODIUM,1000UNIT,25 x 10ML,INTRAVENOUSSUBCUTANEOUS,discontinued,SOLUTION,B01AB,ANTITHROMBOTIC AGENTS,2017-04-01,No,Other (Please describe in comments),2017-03-13,
      31302,02436027,Discontinuation,HOLKIRA PAK,ABBVIE CORPORATION,HOLKIRA PAK 12.5/75/50/250MG TABS 28DAY,RITONAVIR Ombitasvir Dasabuvir Paritaprevir,50MG 12.5MG 250MG 75MG,4 inner cartons x 7blisters,ORAL,to_be_discontinued,KITTABLET,J05AX66,DIRECT ACTING ANTIVIRALS,,No,Business reasons,2017-11-30,
      8129,02231116,Discontinuation,HYCAMTIN,NOVARTIS PHARMACEUTICALS CANADA INC,Hycamtin4mg/Vials 5&amp;#039;s,TOPOTECAN,4MG,4mg x 5,INTRAVENOUS,to_be_discontinued,POWDER FOR SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,,No,Business reasons,2017-04-26,
      4865,01916580,Discontinuation,HYCODAN SYRUP,BRISTOL-MYERS SQUIBB CANADA,Hydrocodone,HYDROCODONE BITARTRATE,1MG,1 BTL x 500ml,ORAL,discontinued,SYRUP,R05DA,COUGH SUPPRESSANTS EXCL. COMB. WITH EXPECTORANTS,2017-07-14,No,Business reasons,2017-03-30,
      4862,01916599,Discontinuation,HYCODAN TABLETS,BRISTOL-MYERS SQUIBB CANADA,Hydrocodone,HYDROCODONE BITARTRATE,5MG,1 BTL x 100,ORAL,discontinued,TABLET,R05DA,COUGH SUPPRESSANTS EXCL. COMB. WITH EXPECTORANTS,2017-07-26,No,Business reasons,2017-03-30,
      5084,02343096,Discontinuation,HYDROXYUREA,SANIS HEALTH INC,HYDROXYUREA CAPS,HYDROXYUREA,500MG,100,ORAL,discontinued,CAPSULE,L01XX,OTHER ANTINEOPLASTIC AGENTS,2013-10-01,No,Business reasons,2017-04-03,
      8396,00818666,Discontinuation,HYTRIN,BGP PHARMA ULC,Hytrin,TERAZOSIN HYDROCHLORIDE,5MG,100,ORAL,discontinued,TABLET,G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2017-04-24,No,Business reasons,2017-04-28,
      9525,00636533,Discontinuation,IBUPROFEN TAB 400MG,PRO DOC LIMITEE,IBUPROFEN,IBUPROFEN,400MG,1000,ORAL,discontinued,TABLET,M01AE,ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.NON-STEROIDS,2017-05-05,No,Business reasons,2017-05-08,
      4593,00326852,Discontinuation,IMIPRAMINE,AA PHARMA INC,IMIPRAMINE,IMIPRAMINE HYDROCHLORIDE,50MG,1000 BOTTLE,ORAL,discontinued,TABLET,N06AA,ANTIDEPRESSANTS,2016-05-27,No,Business reasons,2017-03-28,
      33704,02194376,Discontinuation,IMMUCYST,SANOFI PASTEUR LIMITED,Bacillus Calmette-Guérin (BCG) substrain Connaught,BACILLUS CALMETTE-GUERIN,81MG,1 x 81 mg vial (1 Treatment),INTRAVESICAL,discontinued,POWDER FOR SUSPENSION,L03AX03,IMMUNOSTIMULANTS,2018-01-01,No,Business reasons,2017-12-19,
      2450,02445832,Discontinuation,INDAPAMIDE,SANIS HEALTH INC,INDAPAMIDE TABS,INDAPAMIDE,2.5MG,100,ORAL,discontinued,TABLET,C03BA,LOW-CEILING DIURETICS EXCL THIAZIDES,2017-02-17,No,Business reasons,2017-03-14,
      2453,02445824,Discontinuation,INDAPAMIDE,SANIS HEALTH INC,INDAPAMIDE TABS,INDAPAMIDE,1.25MG,100,ORAL,discontinued,TABLET,C03BA,LOW-CEILING DIURETICS EXCL THIAZIDES,2017-02-15,No,Business reasons,2017-03-14,
      33898,02240693,Discontinuation,INTRON A,MERCK CANADA INC,interferon alfa-2b solution for injection (multi-dose pen),INTERFERON ALFA-2B,15000000UNIT,18MIU PEN,SUBCUTANEOUS,to_be_discontinued,LIQUID,L03AB05,IMMUNOSTIMULANTS,,No,Other (Please describe in comments),2017-12-20,
      33901,02240694,Discontinuation,INTRON A,MERCK CANADA INC,interferon alfa-2b solution for injection (multi-dose pen),INTERFERON ALFA-2B,25000000UNIT,30MIU PEN,SUBCUTANEOUS,to_be_discontinued,LIQUID,L03AB05,IMMUNOSTIMULANTS,,No,Other (Please describe in comments),2017-12-20,
      33904,02240695,Discontinuation,INTRON A,MERCK CANADA INC,interferon alfa-2b solution for injection (multi-dose pen),INTERFERON ALFA-2B,50000000UNIT,60MIU PEN,SUBCUTANEOUS,to_be_discontinued,LIQUID,L03AB05,IMMUNOSTIMULANTS,,No,Other (Please describe in comments),2017-12-20,
      18629,02231651,Discontinuation,INTRON A,MERCK CANADA INC,interferon alfa-2b  lyophilized powder,,,Kit  Liquid  Powder For Solution,,discontinued,,,,2017-08-09,No,Business reasons,2017-08-09,
      4159,02245568,Discontinuation,IODOVET TOPICAL SOLUTION,LABORATOIRE RIVA INC,IODOVET TOPICAL SOLUTION,POVIDONE-IODINE,10%,5L &amp;amp; 450 ml,TOPICAL,discontinued,SOLUTION,,,2017-03-24,No,Business reasons,2017-03-24,
      14096,02446073,Discontinuation,ISMN,SIVEM PHARMACEUTICALS ULC,ISMN,ISOSORBIDE-5-MONONITRATE,60MG,30,ORAL,discontinued,TABLET (EXTENDED-RELEASE),C01DA,VASODILATORS USED IN CARDIAC DISEASES,2017-06-27,No,Business reasons,2017-06-27,
      14099,02446073,Discontinuation,ISMN,SIVEM PHARMACEUTICALS ULC,ISMN,ISOSORBIDE-5-MONONITRATE,60MG,100,ORAL,discontinued,TABLET (EXTENDED-RELEASE),C01DA,VASODILATORS USED IN CARDIAC DISEASES,2017-06-27,No,Business reasons,2017-06-27,
      2146,00765252,Discontinuation,K-EXIT POUDRE,OMEGA LABORATORIES LTD,Sodium Polystyrene Sulfonate,SODIUM POLYSTYRENE SULFONATE,100%,454g bottle,ORALRECTAL,discontinued,POWDER FOR SOLUTION,V03AE,ALL OTHER THERAPEUTIC PRODUCTS,2007-05-07,Yes,Business reasons,2017-03-14,
      14927,00229636,Discontinuation,LARGAL ULTRA,SEPTODONT,Disodium Edetate Cetrimonium Bromide,CETRIMONIUM BROMIDE DISODIUM EDETATE,750MG 15G,13 mL,DENTAL,discontinued,LIQUID,A01AD,STOMATOLOGICAL PREPARATIONS,2017-07-07,No,Business reasons,2017-07-07,
      20572,00518123,Discontinuation,LECTOPAM TAB 3MG,HOFFMANN-LA ROCHE LIMITED,Bromazepam,BROMAZEPAM,3MG,10 pills/pack,ORAL,to_be_discontinued,TABLET,N05BA,ANXIOLYTICS,,No,Business reasons,2017-08-29,
      20448,00518131,Discontinuation,LECTOPAM TAB 6MG,HOFFMANN-LA ROCHE LIMITED,Bromazepam,BROMAZEPAM,6MG,10 pills/pack,ORAL,to_be_discontinued,TABLET,N05BA,ANXIOLYTICS,,No,Business reasons,2017-08-28,
      14036,02087316,Discontinuation,LEUCOVORIN CALCIUM INJECTION,TEVA CANADA LIMITED,LEUCOVORIN,LEUCOVORIN,10MG,10,INTRAMUSCULARINTRAVENOUS,discontinued,SOLUTION,V03AF,ALL OTHER THERAPEUTIC PRODUCTS,2017-04-07,No,Business reasons,2017-06-27,
      12015,02386259,Discontinuation,LISINOPRIL,SIVEM PHARMACEUTICALS ULC,LISINOPRIL,LISINOPRIL,20MG,500,ORAL,discontinued,TABLET,C09AA,ACE INHIBITORS PLAIN,2017-06-06,No,Business reasons,2017-06-06,
      35454,00397431,Discontinuation,LOPRESOR 100MG,NOVARTIS PHARMACEUTICALS CANADA INC,LOPRESOR 100MG TABS 100&amp;#039;S,METOPROLOL TARTRATE,100MG,100&amp;#039;S,ORAL,discontinued,TABLET,C07AB02,BETA BLOCKING AGENTS,2017-07-20,No,Business reasons,2018-01-09,
      35425,00397423,Discontinuation,LOPRESOR 50MG,NOVARTIS PHARMACEUTICALS CANADA INC,LOPRESOR 50MG TABS 100&amp;#039;S,METOPROLOL TARTRATE,50MG,100&amp;#039;S,ORAL,discontinued,TABLET,C07AB02,BETA BLOCKING AGENTS,2017-12-11,No,Business reasons,2018-01-09,
      2430,02351072,Discontinuation,LORAZEPAM,SANIS HEALTH INC,LORAZEPAM TABS,LORAZEPAM,0.5MG,100,ORAL,discontinued,TABLET,N05BA,ANXIOLYTICS,2016-10-28,Yes,Other (Please describe in comments),2017-03-14,
      11980,02429810,Discontinuation,LORAZEPAM,SIVEM PHARMACEUTICALS ULC,LORAZEPAM,LORAZEPAM,1MG,1000,ORAL,discontinued,TABLET,N05BA,ANXIOLYTICS,2017-06-06,No,Business reasons,2017-06-06,
      11983,02429829,Discontinuation,LORAZEPAM,SIVEM PHARMACEUTICALS ULC,LORAZEPAM,LORAZEPAM,2MG,1000,ORAL,discontinued,TABLET,N05BA,ANXIOLYTICS,2017-06-06,No,Business reasons,2017-06-06,
      11986,02429829,Discontinuation,LORAZEPAM,SIVEM PHARMACEUTICALS ULC,LORAZEPAM,LORAZEPAM,2MG,100,ORAL,discontinued,TABLET,N05BA,ANXIOLYTICS,2017-06-06,No,Business reasons,2017-06-06,
      23762,00885851,Discontinuation,LOTENSIN 20MG,NOVARTIS PHARMACEUTICALS CANADA INC,LOTENSIN 20MG 2 X 14,BENAZEPRIL HYDROCHLORIDE,20MG,2 X 14,ORAL,to_be_discontinued,TABLET,C09AA,ACE INHIBITORS PLAIN,,No,Business reasons,2017-09-27,
      15053,00885835,Discontinuation,LOTENSIN 5MG,NOVARTIS PHARMACEUTICALS CANADA INC,LOTENSIN 5MG,BENAZEPRIL HYDROCHLORIDE,5MG,2 X 14,ORAL,discontinued,TABLET,C09AA,ACE INHIBITORS PLAIN,2017-07-31,No,Business reasons,2017-07-10,
      6502,02177757,Discontinuation,M-ESLON,ETHYPHARM INC,Morphine sulfate extended release capsules 200 mg,MORPHINE SULFATE,200MG,20 capsules,ORAL,discontinued,CAPSULE (EXTENDED RELEASE),N02AA,OPIOIDS,2017-08-29,No,Business reasons,2017-04-11,
      6221,02229452,Discontinuation,MEFENAMIC,AA PHARMA INC,MEFENAMIC,MEFENAMIC ACID,250MG,500 Bottle,ORAL,discontinued,CAPSULE,M01AG,ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.NON-STEROIDS,2015-05-20,No,Business reasons,2017-04-08,
      3077,02168979,Discontinuation,MEGACE OS,BRISTOL-MYERS SQUIBB CANADA,Megestrol,MEGESTROL ACETATE,40MG,1 BTL X 240ML,ORAL,discontinued,SUSPENSION,L02AB,HORMONES AND RELATED AGENTS,2017-10-13,No,Business reasons,2017-03-16,
      9540,02324326,Discontinuation,MELOXICAM,PRO DOC LIMITEE,MELOXICAM,MELOXICAM,7.5MG,100,ORAL,discontinued,TABLET,M01AC,ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.NON-STEROIDS,2017-05-05,No,Business reasons,2017-05-08,
      9544,02324334,Discontinuation,MELOXICAM,PRO DOC LIMITEE,MELOXICAM,MELOXICAM,15MG,100,ORAL,discontinued,TABLET,M01AC,ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.NON-STEROIDS,2017-05-05,No,Business reasons,2017-05-08,
      4473,00588490,Discontinuation,MENOMUNE-A/C/Y/W-135,SANOFI PASTEUR LIMITED,Meningococcal Polysaccharide Vaccine Groups A C Y and W-135 Combined,MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP W-135 MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP Y MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP C MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP A,500MCG 500MCG 500MCG 500MCG,1 x 0.5 mL vial plus 1 x 0.6 mL diluent / 1 flacon de 1 dose de 05 mL et 1 flacon de 06 mL de diluant,SUBCUTANEOUS,discontinued,POWDER FOR SOLUTION,J07AH,BACTERIAL VACCINES,2017-03-28,No,Business reasons,2017-03-28,
      4476,01959018,Discontinuation,MENOMUNE-A/C/Y/W-135,SANOFI PASTEUR LIMITED,Meningococcal Polysaccharide Vaccine Groups A C Y and W-135 Combined,MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP A  MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP C MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP W-135  MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP Y,50 μG 50 μG 50 μG 50 μG,1 x 0.5 mL vial plus 1 x 0.6 mL diluent / 1 flacon de 1 dose de 05 mL et 1 flacon de 06 mL de diluant,INTRAMUSCULAR,discontinued,Powder For Solution,J07AH,BACTERIAL VACCINES,2017-03-28,No,Business reasons,2017-03-28,
      3333,01914030,Discontinuation,MESASAL,GLAXOSMITHKLINE INC,5-Aminosalicylic Acid Enteric Coated Tablets,MESALAZINE,500MG,100&amp;#039;s,ORAL,discontinued,TABLET (ENTERIC-COATED),A07EC,INTESTINALANTIINFLAMMATORY AGENTS,2017-03-23,No,Business reasons,2017-03-17,
      17447,02351412,Discontinuation,METOPROLOL SR,PRO DOC LIMITEE,METOPROLOL SR,METOPROLOL TARTRATE,200MG,100,ORAL,discontinued,TABLET (EXTENDED-RELEASE),C07AB,BETA BLOCKING AGENTS,2017-07-28,No,Business reasons,2017-07-28,
      13556,02406993,Discontinuation,MINT-RIVASTIGMINE,MINT PHARMACEUTICALS INC,Rivastigmine,RIVASTIGMINE,3MG,Blister pack of 56 Capsules.,ORAL,discontinued,CAPSULE,N06DA,ANTI-DEMENTIA DRUGS,2017-06-30,No,Business reasons,2017-06-21,
      13559,02407019,Discontinuation,MINT-RIVASTIGMINE,MINT PHARMACEUTICALS INC,Rivastigmine,RIVASTIGMINE,6MG,Blister pack of 56 Capsules.,ORAL,discontinued,CAPSULE,N06DA,ANTI-DEMENTIA DRUGS,2017-06-30,No,Business reasons,2017-06-21,
      13562,02406985,Discontinuation,MINT-RIVASTIGMINE,MINT PHARMACEUTICALS INC,Rivastigmine,RIVASTIGMINE,1.5MG,Blister pack of 56 capsules.,ORAL,discontinued,CAPSULE,N06DA,ANTI-DEMENTIA DRUGS,2017-06-30,No,Business reasons,2017-06-21,
      13565,02407000,Discontinuation,MINT-RIVASTIGMINE,MINT PHARMACEUTICALS INC,Rivastigmine,RIVASTIGMINE,4.5MG,Blister pack of 56 Capsules.,ORAL,discontinued,CAPSULE,N06DA,ANTI-DEMENTIA DRUGS,2017-06-30,No,Business reasons,2017-06-21,
      13544,02439573,Discontinuation,MINT-RIZATRIPTAN ODT,MINT PHARMACEUTICALS INC,Rizatriptan Benzoate,RIZATRIPTAN,5MG,Blister pack of 6 Tablets,ORAL,discontinued,TABLET (ORALLY DISINTEGRATING),N02CC,ANTIMIGRAINE PREPARATIONS,2017-06-30,No,Business reasons,2017-06-21,
      13553,02439581,Discontinuation,MINT-RIZATRIPTAN ODT,MINT PHARMACEUTICALS INC,Rizatriptan Benzoate,RIZATRIPTAN,10MG,Blister pack of 6 tablets,ORAL,discontinued,TABLET (ORALLY DISINTEGRATING),N02CC,ANTIMIGRAINE PREPARATIONS,2017-06-30,No,Business reasons,2017-06-21,
      13540,02419513,Discontinuation,MINT-ZOLMITRIPTAN ODT,MINT PHARMACEUTICALS INC,Zolmitriptan,ZOLMITRIPTAN,2.5MG,Blister pack of 6 tablets.,ORAL,discontinued,TABLET (ORALLY DISINTEGRATING),N02CC,ANTIMIGRAINE PREPARATIONS,2017-06-30,No,Business reasons,2017-06-21,
      31316,02436418,Discontinuation,MODERIBA,ABBVIE CORPORATION,MODERIBA TABLETS 400MG,RIBAVIRIN,400MG,56 tablets per bottle,ORAL,to_be_discontinued,TABLET,J05AB04,DIRECT ACTING ANTIVIRALS,,No,Business reasons,2017-11-30,
      29835,02436426,Discontinuation,MODERIBA,ABBVIE CORPORATION,MODERIBA  600mg,RIBAVIRIN,600MG,56 tablets per bottle,ORAL,to_be_discontinued,TABLET,J05AB04,DIRECT ACTING ANTIVIRALS,,No,Business reasons,2017-11-20,
      29907,02436396,Discontinuation,MODERIBA,ABBVIE CORPORATION,MODERIBA TABLETS 200MG,RIBAVIRIN,200MG,168 tabs/bottle,ORAL,to_be_discontinued,TABLET,J05AB04,DIRECT ACTING ANTIVIRALS,,No,Business reasons,2017-11-21,
      16172,02392577,Discontinuation,MYL-SILDENAFIL,MYLAN PHARMACEUTICALS ULC,SILDENAFIL,SILDENAFIL,25MG,4BL,ORAL,discontinued,TABLET,G04BE,OTHER UROLOGICALS INCL ANTISPASMODICS,2017-10-02,No,Business reasons,2017-07-18,
      16175,02392585,Discontinuation,MYL-SILDENAFIL,MYLAN PHARMACEUTICALS ULC,SILDENAFIL,SILDENAFIL,50MG,4BL,ORAL,to_be_discontinued,TABLET,G04BE,OTHER UROLOGICALS INCL ANTISPASMODICS,,No,Business reasons,2017-07-18,
      16057,02392593,Discontinuation,MYL-SILDENAFIL,MYLAN PHARMACEUTICALS ULC,SILDENAFIL,SILDENAFIL,100MG,30BT 4BL,ORAL,discontinued,TABLET,G04BE,OTHER UROLOGICALS INCL ANTISPASMODICS,2017-07-12,No,Business reasons,2017-07-17,
      20309,02237723,Discontinuation,MYLAN-ACEBUTOLOL,MYLAN PHARMACEUTICALS ULC,ACEBUTOLOL,ACEBUTOLOL,400MG,100BT,ORAL,to_be_discontinued,TABLET,C07AB,BETA BLOCKING AGENTS,,No,Business reasons,2017-08-24,
      30374,02237722,Discontinuation,MYLAN-ACEBUTOLOL,MYLAN PHARMACEUTICALS ULC,ACEBUTOLOL,ACEBUTOLOL,200MG,100BT 500BT,ORAL,to_be_discontinued,TABLET,C07AB04,BETA BLOCKING AGENTS,,No,Business reasons,2017-11-23,
      20224,02237886,Discontinuation,MYLAN-ACEBUTOLOL (TYPE S),MYLAN PHARMACEUTICALS ULC,ACEBUTOLOL (TYPE S),ACEBUTOLOL,200MG,500BT,ORAL,discontinued,TABLET,C07AB,BETA BLOCKING AGENTS,2017-08-23,No,Business reasons,2017-08-24,
      20255,02237887,Discontinuation,MYLAN-ACEBUTOLOL (TYPE S),MYLAN PHARMACEUTICALS ULC,ACEBUTOLOL (TYPE S),ACEBUTOLOL,400MG,100BT,ORAL,discontinued,TABLET,C07AB,BETA BLOCKING AGENTS,2017-11-01,No,Business reasons,2017-08-24,
      20275,02237885,Discontinuation,MYLAN-ACEBUTOLOL (TYPE S),MYLAN PHARMACEUTICALS ULC,ACEBUTOLOL (TYPE S),ACEBUTOLOL,100MG,500BT,ORAL,to_be_discontinued,TABLET,C07AB,BETA BLOCKING AGENTS,,No,Business reasons,2017-08-24,
      20142,02270129,Discontinuation,MYLAN-ALENDRONATE,MYLAN PHARMACEUTICALS ULC,ALENDRONATE,ALENDRONIC ACID,10MG,100BT 30BL,ORAL,discontinued,TABLET,M05BA,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,2017-08-23,No,Business reasons,2017-08-24,
      20234,02229813,Discontinuation,MYLAN-ALPRAZOLAM,MYLAN PHARMACEUTICALS ULC,ALPRAZOLAM,ALPRAZOLAM,1MG,100BT,ORAL,discontinued,TABLET,N05BA,ANXIOLYTICS,2017-08-23,No,Business reasons,2017-08-24,
      20290,02137534,Discontinuation,MYLAN-ALPRAZOLAM,MYLAN PHARMACEUTICALS ULC,ALPRAZOLAM,ALPRAZOLAM,0.25MG,100BT 1000BT,ORAL,discontinued,TABLET,N05BA,ANXIOLYTICS,2017-12-01,No,Business reasons,2017-08-24,
      30380,02137542,Discontinuation,MYLAN-ALPRAZOLAM,MYLAN PHARMACEUTICALS ULC,ALPRAZOLAM,ALPRAZOLAM,0.5MG,100BT 1000BT,ORAL,to_be_discontinued,TABLET,N05BA12,ANXIOLYTICS,,No,Business reasons,2017-11-23,
      16099,02231491,Discontinuation,MYLAN-AZATHIOPRINE,MYLAN PHARMACEUTICALS ULC,AZATHIOPRINE,AZATHIOPRINE,50MG,100BT,ORAL,discontinued,TABLET,L04AX,IMMUNOSUPPRESSANTS,2017-11-01,No,Business reasons,2017-07-18,
      30362,02278359,Discontinuation,MYLAN-AZITHROMYCIN,MYLAN PHARMACEUTICALS ULC,AZITHROMYCIN,AZITHROMYCIN,250MG,6BL 30BT,ORAL,to_be_discontinued,TABLET,J01FA10,MACROLIDES LINCOSAMIDES AND STREPTOGRAMINS,,No,Business reasons,2017-11-23,
      15811,02384418,Discontinuation,MYLAN-BISOPROLOL,MYLAN PHARMACEUTICALS ULC,BISOPROLOL,BISOPROLOL FUMARATE,5MG,100BT,ORAL,discontinued,TABLET,C07AB,BETA BLOCKING AGENTS,2017-07-12,No,Business reasons,2017-07-17,
      15816,02384426,Discontinuation,MYLAN-BISOPROLOL,MYLAN PHARMACEUTICALS ULC,BISOPROLOL,BISOPROLOL FUMARATE,10MG,100BT,ORAL,discontinued,TABLET,C07AB,BETA BLOCKING AGENTS,2017-07-12,No,Business reasons,2017-07-17,
      15824,02347571,Discontinuation,MYLAN-CARVEDILOL,MYLAN PHARMACEUTICALS ULC,CARVEDILOL,CARVEDILOL,25MG,100BT,ORAL,discontinued,TABLET,C07AG,BETA BLOCKING AGENTS,2017-07-12,No,Business reasons,2017-07-17,
      16105,02347512,Discontinuation,MYLAN-CARVEDILOL,MYLAN PHARMACEUTICALS ULC,CARVEDILOL,CARVEDILOL,3.125MG,100BT,ORAL,discontinued,TABLET,C07AG,BETA BLOCKING AGENTS,2017-12-01,No,Business reasons,2017-07-18,
      16108,02347520,Discontinuation,MYLAN-CARVEDILOL,MYLAN PHARMACEUTICALS ULC,CARVEDILOL,CARVEDILOL,6.25MG,100BT,ORAL,discontinued,TABLET,C07AG,BETA BLOCKING AGENTS,2017-12-01,No,Business reasons,2017-07-18,
      16111,02347555,Discontinuation,MYLAN-CARVEDILOL,MYLAN PHARMACEUTICALS ULC,CARVEDILOL,CARVEDILOL,12.5MG,100BT,ORAL,discontinued,TABLET,C07AG,BETA BLOCKING AGENTS,2017-12-01,No,Business reasons,2017-07-18,
      30337,02423278,Discontinuation,MYLAN-CELECOXIB,MYLAN PHARMACEUTICALS ULC,CELECOXIB,CELECOXIB,100MG,100BT 500BT,ORAL,to_be_discontinued,CAPSULE,M01AH01,ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.NON-STEROIDS,,No,Business reasons,2017-11-23,
      16203,02227444,Discontinuation,MYLAN-CIMETIDINE,MYLAN PHARMACEUTICALS ULC,CIMETIDINE,CIMETIDINE,300MG,100BT 1000BT,ORAL,discontinued,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2017-09-07,No,Business reasons,2017-07-18,
      16206,02227452,Discontinuation,MYLAN-CIMETIDINE,MYLAN PHARMACEUTICALS ULC,CIMETIDINE,CIMETIDINE,400MG,100BT 500BT,ORAL,discontinued,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2017-09-07,No,Business reasons,2017-07-18,
      16211,02227479,Discontinuation,MYLAN-CIMETIDINE,MYLAN PHARMACEUTICALS ULC,CIMETIDINE,CIMETIDINE,800MG,100BT,ORAL,discontinued,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2017-09-07,No,Business reasons,2017-07-18,
      16096,02227460,Discontinuation,MYLAN-CIMETIDINE,MYLAN PHARMACEUTICALS ULC,CIMETIDINE,CIMETIDINE,600MG,100BT 500BT,ORAL,discontinued,TABLET,A02BA,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),2017-09-07,No,Business reasons,2017-07-18,
      20278,02245649,Discontinuation,MYLAN-CIPROFLOXACIN,MYLAN PHARMACEUTICALS ULC,CIPROFLOXACIN,CIPROFLOXACIN,750MG,100BT,ORAL,discontinued,TABLET,J01MA,QUINOLONE ANTIBACTERIALS,2017-12-01,No,Business reasons,2017-08-24,
      15872,02248857,Discontinuation,MYLAN-CLARITHROMYCIN,MYLAN PHARMACEUTICALS ULC,CLARITHROMYCIN,CLARITHROMYCIN,500MG,100BT,ORAL,discontinued,TABLET,J01FA,MACROLIDES LINCOSAMIDES AND STREPTOGRAMINS,2017-07-12,No,Business reasons,2017-07-17,
      15833,02248856,Discontinuation,MYLAN-CLARITHROMYCIN,MYLAN PHARMACEUTICALS ULC,CLARITHROMYCIN,CLARITHROMYCIN,250MG,100BT,ORAL,discontinued,TABLET,J01FA,MACROLIDES LINCOSAMIDES AND STREPTOGRAMINS,2017-07-12,No,Business reasons,2017-07-17,
      20312,02230951,Discontinuation,MYLAN-CLONAZEPAM,MYLAN PHARMACEUTICALS ULC,CLONAZEPAM,CLONAZEPAM,2MG,100BT 500BT,ORAL,to_be_discontinued,TABLET,N03AE,ANTIEPILEPTICS,,No,Business reasons,2017-08-24,
